Num_of_Loan,Payment_of_Min_Amount,Credit_History_Age,Num_Bank_Accounts,Delay_from_due_date,Changed_Credit_Limit,Monthly_Inhand_Salary,Num_Credit_Card,Amount_invested_monthly,Num_of_Delayed_Payment,Total_EMI_per_month,Payment_Behaviour,Age,Interest_Rate,Num_Credit_Inquiries,Outstanding_Debt,Credit_Mix,Annual_Income,Credit_Score
2,No,219,1,5,6.83,1684.168333333333,5,153.53879644098146,6,29.534583720496048,Low_spent_Medium_value_payments,55,1,4.0,413.32,Good,20186.02,0
6,Missing,225,7,31,9.4,1387.303333333333,7,48.43998334767114,21,65.13948777561222,High_spent_Medium_value_payments,43,19,7.0,1793.54,Bad,18627.64,1
6,Yes,226,7,31,5.07,3093.745000000001,7,53.83325980744012,21,65.13948777561222,Low_spent_Medium_value_payments,43,19,7.0,1793.54,Bad,18627.64,1
6,Yes,228,7,31,5.07,1387.303333333333,7,75.79138890495672,22,65.13948777561222,Low_spent_Medium_value_payments,43,19,7.0,1793.54,Bad,18627.64,0
6,Yes,229,7,31,5.07,3093.745000000001,7,24.34618840548105,3318,65.13948777561222,High_spent_Large_value_payments,43,19,7.0,1793.54,Bad,18627.64,1
6,Yes,230,7,31,6.07,1387.303333333333,7,109.59203229477612,21,65.13948777561222,Low_spent_Medium_value_payments,43,19,7.0,1793.54,Bad,18627.64,1
6,Yes,231,7,26,9.4,1387.303333333333,7,104.22797957897026,21,65.13948777561222,Low_spent_Small_value_payments,43,19,7.0,1793.54,Bad,18627.64,1
6,Yes,232,7,31,5.07,1387.303333333333,7,98.80418973887456,18,65.13948777561222,Low_spent_Small_value_payments,44,19,7.0,1793.54,Bad,18627.64,1
2,Yes,104,4,30,11.8,959.22875,3,16.286719355483015,14,16.719300227776053,High_spent_Medium_value_payments,21,10,5.0,1489.49,Missing,12986.745,0
2,Yes,107,4,30,11.8,959.22875,3,76.3552778113165,15,16.719300227776053,Low_spent_Large_value_payments,21,10,7.0,1489.49,Standard,12986.745,0
2,Yes,108,4,30,16.8,959.22875,3,72.34651350481404,18,16.719300227776053,Low_spent_Small_value_payments,22,10,7.0,1489.49,Standard,12986.745,0
2,Yes,109,4,30,11.8,3093.745000000001,3,111.25763046793648,17,16.719300227776053,Low_spent_Small_value_payments,22,10,7.0,1489.49,Standard,12986.745,0
2,Yes,110,4,28,11.8,959.22875,3,46.74959035828726,20,16.719300227776053,Low_spent_Small_value_payments,22,10,7.0,1489.49,Missing,12986.745,0
2,Yes,111,4,28,11.8,959.22875,3,91.82948180540612,17,16.719300227776053,Low_spent_Small_value_payments,22,10,7.0,1489.49,Standard,12986.745,0
6,Yes,157,8,18,16.58,4664.75,5,109.48894961827229,17,149.89719942100822,!@9#%8,43,9,6.0,98.97,Standard,58317.0,0
6,Yes,158,8,18,16.58,4664.75,5,83.30040818642512,20,149.89719942100822,High_spent_Medium_value_payments,43,9,6.0,98.97,Standard,58317.0,0
6,Yes,159,8,16,10.579999999999998,3093.745000000001,5,57.95122336180115,20,149.89719942100822,High_spent_Large_value_payments,44,9,6.0,98.97,Missing,58317.0,0
6,Yes,219,1414,18,23.58,3093.745000000001,5,158.64827595455043,23,149.89719942100822,High_spent_Medium_value_payments,44,9,10.0,98.97,Standard,58317.0,0
6,Yes,162,8,18,16.58,4664.75,5,98.88050778293751,14,149.89719942100822,High_spent_Medium_value_payments,44,9,10.0,98.97,Standard,58317.0,0
3,No,258,2,4,2.58,3764.331666666667,7,136.98300144734569,8,102.7629131170904,Low_spent_Small_value_payments,36,10,4.0,556.91,Good,42171.98,0
3,No,260,2,2,2.58,3093.745000000001,7,255.7658284179328,10,102.7629131170904,Low_spent_Large_value_payments,37,10,4.0,556.91,Good,42171.98,0
3,Missing,262,2,2,2.58,3764.331666666667,7,82.51039863115369,10,102.7629131170904,High_spent_Small_value_payments,37,10,4.0,556.91,Missing,42171.98,0
3,No,219,2,4,2.58,3764.331666666667,7,82.5798021342212,10,102.7629131170904,High_spent_Large_value_payments,37,10,4.0,556.91,Good,42171.98,0
3,No,264,2,4,2.58,3093.745000000001,7,145.39924253815036,10,102.7629131170904,High_spent_Medium_value_payments,37,10,4.0,556.91,Good,42171.98,0
1,Yes,308,3,8,10.44,5799.45,6,137.33114262036042,6,53.92351397165268,High_spent_Medium_value_payments,36,15,0.0,1293.02,Standard,71681.4,0
1,Yes,309,3,8,10.44,5799.45,6,253.31972193677208,10,53.92351397165268,Low_spent_Small_value_payments,36,15,0.0,1293.02,Standard,71681.4,0
1,Yes,310,3,4,10.44,5799.45,6,120.89014204533736,8,53.92351397165268,High_spent_Large_value_payments,36,15,0.0,1293.02,Standard,71681.4,0
1,Yes,311,3,8,10.44,5799.45,6,10000.0,3083,53.92351397165268,!@9#%8,36,15,0.0,1293.02,Standard,71681.4,0
1,Yes,312,3,5,10.44,5799.45,6,414.896549383656,6,53.92351397165268,Low_spent_Medium_value_payments,36,15,0.0,1293.02,Standard,71681.4,0
1,Yes,313,3,8,4.44,5799.45,6,135.92568154608836,10,53.92351397165268,High_spent_Large_value_payments,36,15,0.0,1293.02,Missing,71681.4,0
1,Missing,314,3,8,10.44,5799.45,6,295.8118959942132,8,53.92351397165268,Low_spent_Medium_value_payments,36,15,0.0,1293.02,Standard,71681.4,0
5,Yes,219,1231,53,26.94,2227.8316666666665,7,59.825596124675045,21,69.68545857227979,!@9#%8,6409,24,11.0,3421.66,Missing,29469.98,0
5,Missing,159,7,50,22.94,2227.8316666666665,7,125.49176826031132,18,69.68545857227979,High_spent_Small_value_payments,-500,24,6.0,3421.66,Bad,29469.98,0
-100,Yes,160,7,53,27.94,2227.8316666666665,7,32.70665182089997,24,69.68545857227979,High_spent_Large_value_payments,16,24,11.0,3421.66,Missing,29469.98,0
5,Yes,161,7,53,26.94,2227.8316666666665,7,27.250794632521444,21,69.68545857227979,High_spent_Medium_value_payments,16,24,11.0,3421.66,Bad,29469.98,1
5,Yes,164,7,58,26.94,3093.745000000001,7,115.45341572596944,24,69.68545857227979,Low_spent_Small_value_payments,16,24,11.0,3421.66,Bad,29469.98,1
5,Yes,165,7,53,26.94,2227.8316666666665,7,24.066131449353737,21,69.68545857227979,High_spent_Medium_value_payments,16,24,11.0,3421.66,Bad,29469.98,1
4,No,335,4,14,2.74,6284.613333333334,5,565.7433852667033,21,215.83917063897167,Low_spent_Large_value_payments,19,17,1.0,1173.7,Standard,72559.36,0
4,No,336,4,14,2.74,3093.745000000001,5,205.7209899544129,22,215.83917063897167,High_spent_Medium_value_payments,19,17,1.0,1173.7,Standard,72559.36,0
4,No,339,4,14,2.74,6284.613333333334,5,117.31025890075192,21,215.83917063897167,High_spent_Large_value_payments,20,17,1.0,1173.7,Standard,72559.36,0
-100,No,340,4,16,2.74,6284.613333333334,5,172.9621775288686,19,215.83917063897167,High_spent_Medium_value_payments,7080,17,1.0,1173.7,Standard,72559.36,0
4,No,341,4,14,2.74,6284.613333333334,5,82.49686626015253,19,215.83917063897167,High_spent_Medium_value_payments,20,17,1.0,1173.7,Standard,72559.36,0
4,No,342,4,15,-1.2599999999999998,6284.613333333334,5,105.7178730777444,19,215.83917063897167,High_spent_Medium_value_payments,20,17,5.0,1173.7,Standard,72559.36,0
4,Yes,94,8,16,9.24,1423.168333333333,5,65.9865855206332,1338,43.07051960231588,Low_spent_Small_value_payments,36,32,7.0,1693.95,Standard,15566.02,1
4,Yes,95,8,17,9.24,1423.168333333333,5,169.62098009559793,20,43.07051960231588,Low_spent_Small_value_payments,36,32,7.0,1693.95,Standard,15566.02,1
4,Yes,96,8,12,9.24,1423.168333333333,5,46.57667279779648,19,43.07051960231588,High_spent_Medium_value_payments,37,32,7.0,1693.95,Missing,15566.02,1
4,Yes,97,8,17,9.24,1423.168333333333,5,94.29931654720836,20,62073.0,!@9#%8,37,32,6.0,1693.95,Standard,15566.02,0
4,Yes,98,8,17,9.24,1423.168333333333,5,188.86611370127875,20,43.07051960231588,Low_spent_Small_value_payments,37,32,9.0,1693.95,Missing,15566.02,1
4,Yes,100,67,12,11.24,1423.168333333333,5,80.48442010154183,17,43.07051960231588,!@9#%8,37,32,9.0,1693.95,Standard,15566.02,1
2,No,292,5,7,5.67,5800.276666666668,7,542.0422096462502,14,100.18936089086122,Low_spent_Medium_value_payments,18,5,0.0,233.79,Standard,66567.32,0
2,No,294,5,7,4.67,5800.276666666668,7,526.9189014313906,14,100.18936089086122,Low_spent_Large_value_payments,18,5,0.0,233.79,Standard,66567.32,0
2,No,295,5,7,5.67,5800.276666666668,7,149.52530495571628,15,100.18936089086122,!@9#%8,19,5,0.0,233.79,Standard,66567.32,0
2,No,296,5,7,5.67,5800.276666666668,7,66.77787001883797,15,100.18936089086122,High_spent_Medium_value_payments,19,5,0.0,233.79,Standard,66567.32,0
2,No,297,5,7,5.67,5800.276666666668,7,66.6883582507525,15,100.18936089086122,High_spent_Medium_value_payments,19,5,0.0,233.79,Standard,66567.32,0
2,Missing,219,5,7,-1.33,5800.276666666668,7,82.84422854536191,14,100.18936089086122,High_spent_Large_value_payments,19,5,2.0,233.79,Standard,66567.32,0
0,No,206,5,22,7.58,853.8245833333333,5,67.1617199501041,14,0.0,Low_spent_Small_value_payments,32,13,1.0,602.5,Standard,12909.895,0
0,Missing,208,5,22,7.58,3093.745000000001,5,110.97422180573076,15,0.0,Low_spent_Small_value_payments,33,13,1.0,602.5,Standard,12909.895,0
0,No,209,5,22,7.58,3093.745000000001,1005,64.5279705435943,14,0.0,Low_spent_Small_value_payments,33,13,1.0,602.5,Standard,12909.895,0
0,No,210,5,17,7.58,853.8245833333333,5,31.012826650846385,14,0.0,!@9#%8,33,753,1.0,602.5,Standard,12909.895,0
0,No,211,5,22,7.58,853.8245833333333,5,51.48954251473581,16,0.0,Low_spent_Small_value_payments,33,13,3.0,602.5,Standard,12909.895,0
-100,No,212,5,22,7.58,853.8245833333333,5,60.0526347664628,15,0.0,Low_spent_Medium_value_payments,33,13,3.0,602.5,Standard,12909.895,0
6,Yes,14,7,49,21.73,2623.703333333333,9,232.13881681232448,14,114.533020898938,Low_spent_Large_value_payments,849,31,9.0,3470.08,Bad,30788.44,0
6,Yes,15,7,49,21.73,3093.745000000001,9,53.6486433406095,20,114.533020898938,High_spent_Medium_value_payments,33,31,9.0,3470.08,Bad,30788.44,0
6,Yes,16,7,52,21.73,3093.745000000001,9,102.34349795606056,22,114.533020898938,Low_spent_Small_value_payments,33,31,9.0,3470.08,Missing,30788.44,0
6,Yes,19,7,45,21.73,2623.703333333333,9,72.98412458705273,21,114.533020898938,High_spent_Small_value_payments,33,31,9.0,3470.08,Bad,30788.44,0
6,Yes,20,7,49,21.73,2623.703333333333,9,70.08822093436186,20,114.533020898938,!@9#%8,33,31,9.0,3470.08,Bad,30788.44,0
6,Yes,219,7,49,21.73,2623.703333333333,9,242.53234925147845,20,114.533020898938,!@9#%8,33,31,9.0,3470.08,Bad,30788.44,0
4,Yes,132,6,6,13.74,1740.539166666667,3,135.92568154608836,10,49.348666321498655,Low_spent_Small_value_payments,42,14,6.0,749.95,Standard,20574.47,0
4,Yes,133,6,6,14.74,1740.539166666667,3,127.24552583717698,10,14982.0,!@9#%8,42,14,11.0,749.95,Standard,20574.47,0
4,Yes,134,572,6,6.74,3093.745000000001,3,25.161404432750263,12,49.348666321498655,High_spent_Medium_value_payments,42,14,11.0,749.95,Standard,20574.47,0
4,Yes,135,6,6,13.74,1740.539166666667,1327,139.97856227172545,7,49.348666321498655,Low_spent_Large_value_payments,-500,14,11.0,749.95,Standard,20574.47,0
4,Yes,136,6,6,6.74,1740.539166666667,3,192.3720689532156,10,49.348666321498655,Low_spent_Small_value_payments,42,14,11.0,749.95,Standard,20574.47,0
4,Yes,137,6,1,13.74,1740.539166666667,3,119.2737917167095,7,49.348666321498655,Low_spent_Large_value_payments,42,14,11.0,749.95,Standard,20574.47,0
4,Yes,138,6,6,13.74,1740.539166666667,1189,135.92568154608836,10,49.348666321498655,High_spent_Large_value_payments,42,14,11.0,749.95,Standard,20574.47,0
3,No,367,3,13,9.2,12432.61,4,296.1518279313217,8,364.9151774048712,High_spent_Large_value_payments,21,748,1.0,949.38,Good,148699.32,0
-100,No,368,3,13,9.2,12432.61,4,237.91838093113248,4,364.9151774048712,High_spent_Large_value_payments,21,1138,1.0,949.38,Good,148699.32,0
3,No,369,3,13,9.2,12432.61,4,10000.0,3,364.9151774048712,High_spent_Medium_value_payments,21,5,1.0,949.38,Good,148699.32,0
3,No,371,3,10,10.2,12432.61,4,264.79842475467024,3,364.9151774048712,High_spent_Large_value_payments,22,5,525.0,949.38,Missing,148699.32,0
3,No,372,3,13,9.2,12432.61,4,861.1156691643064,6,364.9151774048712,High_spent_Small_value_payments,22,5,1.0,949.38,Good,148699.32,0
3,No,373,3,18,9.2,12432.61,4,342.81426591925293,6,364.9151774048712,!@9#%8,22,5,1.0,949.38,Missing,148699.32,0
3,No,374,3,16,9.2,12432.61,4,328.9078393799951,8,364.9151774048712,High_spent_Medium_value_payments,22,5,1.0,949.38,Good,148699.32,0
0,Missing,236,4,12,6.43,7185.5025,2,81.57260644250123,14,0.0,High_spent_Medium_value_payments,19,3,3.0,1095.73,Missing,85554.03,0
0,No,237,4,12,6.43,7185.5025,2,128.5248739482009,7,0.0,High_spent_Medium_value_payments,19,3,3.0,1095.73,Missing,85554.03,0
-100,No,238,4,12,6.43,7185.5025,2,303.6646866498075,7,0.0,Low_spent_Large_value_payments,19,3,3.0,1095.73,Good,85554.03,0
-100,No,239,1488,14,6.43,7185.5025,2,70.82263261910934,14,0.0,High_spent_Large_value_payments,19,3,3.0,1095.73,Missing,85554.03,0
0,No,219,4,12,6.43,7185.5025,2,78.79818322985322,7,81050.0,High_spent_Large_value_payments,20,3,3.0,1095.73,Good,85554.03,0
8,Yes,219,10,30,27.99,4369.4825,10,348.79948852088904,20,314.90178526768176,Low_spent_Small_value_payments,15,18,11.0,3422.49,Missing,55829.79,0
8,Yes,126,10,30,20.99,4369.4825,10,124.54147043620928,18,314.90178526768176,High_spent_Small_value_payments,15,18,11.0,3422.49,Bad,18334118.0,0
8,Yes,127,10,30,27.99,4369.4825,10,132.0062494947303,19,314.90178526768176,High_spent_Small_value_payments,15,18,11.0,3422.49,Bad,55829.79,0
8,Yes,129,10,27,9.4,4369.4825,10,182.04655003168392,18,314.90178526768176,High_spent_Small_value_payments,16,18,11.0,3422.49,Bad,55829.79,0
8,Yes,130,10,31,27.99,3093.745000000001,10,106.90011269109904,21,314.90178526768176,High_spent_Large_value_payments,16,18,11.0,3422.49,Missing,55829.79,0
8,Missing,219,10,30,27.99,3093.745000000001,10,192.3040599769492,15,314.90178526768176,Low_spent_Small_value_payments,16,18,11.0,3422.49,Bad,55829.79,1
8,Yes,132,10,30,23.99,3093.745000000001,10,255.7295013568828,19,314.90178526768176,Low_spent_Small_value_payments,16,18,11.0,3422.49,Bad,55829.79,0
9,Yes,167,7,59,8.82,1057.4358333333332,10,60.55078556335062,14,58.86844083860843,High_spent_Small_value_payments,27,33,11.0,2797.17,Bad,19717385.0,0
9,Yes,169,7,56,8.82,1057.4358333333332,10,124.0568381028943,24,58.86844083860843,Low_spent_Small_value_payments,27,33,11.0,2797.17,Missing,14165.23,1
9,Yes,170,7,59,8.82,1057.4358333333332,10,95.67488196324194,24,58.86844083860843,Low_spent_Small_value_payments,27,33,11.0,2797.17,Bad,14165.23,0
9,Yes,171,7,59,8.82,1057.4358333333332,10,105.75675459442276,24,58.86844083860843,Low_spent_Medium_value_payments,27,33,11.0,2797.17,Bad,14165.23,1
9,Yes,172,7,55,8.82,1057.4358333333332,10,53.85988289381308,24,58.86844083860843,Low_spent_Small_value_payments,27,33,11.0,2797.17,Bad,14165.23,1
9,Yes,173,7,59,8.82,1057.4358333333332,10,45.62644681511021,24,58.86844083860843,Low_spent_Medium_value_payments,27,33,11.0,2797.17,Bad,14165.23,1
9,Missing,174,7,61,8.82,1057.4358333333332,10,133.8825777377157,26,58.86844083860843,Low_spent_Small_value_payments,27,33,11.0,2797.17,Missing,14165.23,0
2,No,249,2,6,10.98,7489.973333333332,6,106.9503613944,6,121.68201673654264,High_spent_Large_value_payments,30,8,0.0,680.77,Missing,87215.68,0
2,No,251,2,2,10.98,7489.973333333332,6,264.2066739274231,14,121.68201673654264,Low_spent_Small_value_payments,30,8,0.0,680.77,Good,2709655.0,0
2,No,252,2,2,10.98,7489.973333333332,6,799.3743610756787,5,121.68201673654264,Low_spent_Small_value_payments,30,8,0.0,680.77,Good,87215.68,0
2,No,253,2,6,9.98,7489.973333333332,6,173.09436921741766,4,10292.0,!@9#%8,30,8,0.0,680.77,Good,87215.68,0
9,Yes,6,10,20,16.25,6810.19,9,192.47311480080555,19,574.0657978713467,High_spent_Small_value_payments,43,25,9.0,3053.16,Bad,81842.28,0
9,Yes,10,10,20,10.25,6810.19,9,201.90262132078453,19,574.0657978713467,Low_spent_Medium_value_payments,43,25,11.0,3053.16,Bad,81842.28,0
9,Missing,219,10,20,16.25,3093.745000000001,9,79.38081204748913,16,574.0657978713467,High_spent_Large_value_payments,43,25,11.0,3053.16,Bad,81842.28,0
-100,No,379,8,18,11.94,8279.375,4,135.92568154608836,10,95.5216287821567,High_spent_Large_value_payments,38,11,2.0,1079.73,Standard,95956.5,0
2,Missing,380,8,23,11.94,8279.375,4,265.3115233534598,10,95.5216287821567,High_spent_Medium_value_payments,38,11,2.0,1079.73,Standard,95956.5,0
2,Missing,381,8,23,11.94,8279.375,4,377.3584081424742,10,95.5216287821567,Low_spent_Medium_value_payments,38,11,2.0,1079.73,Missing,95956.5,0
2,No,382,8,28,13.94,8279.375,4,623.4087218945351,14,95.5216287821567,Low_spent_Medium_value_payments,38,11,2.0,1079.73,Standard,95956.5,0
2,No,383,8,22,11.94,8279.375,4,517.8021721033211,13,95.5216287821567,High_spent_Small_value_payments,38,11,2.0,1079.73,Standard,95956.5,0
2,No,384,8,23,11.94,8279.375,4,761.0455290669844,14,95.5216287821567,Low_spent_Medium_value_payments,38,11,2.0,1079.73,Standard,95956.5,0
2,Missing,385,8,23,11.94,8279.375,4,777.6020727296635,10,95.5216287821567,Low_spent_Medium_value_payments,38,11,2.0,1079.73,Standard,95956.5,0
2,Missing,386,8,23,11.94,8279.375,4,552.1106827759281,14,95.5216287821567,Low_spent_Large_value_payments,38,11,2.0,1079.73,Standard,95956.5,0
6,Yes,203,7,27,19.87,3093.745000000001,6,132.28573127303278,11,156.00331166279182,Low_spent_Large_value_payments,25,31,11.0,2253.95,Standard,49967.01,1
6,Yes,204,7,27,19.87,4091.9175,6,80.27846002596156,11,156.00331166279182,High_spent_Medium_value_payments,26,31,11.0,2253.95,Standard,49967.01,1
6,Yes,205,7,27,19.87,4091.9175,6,373.1685163748753,11,156.00331166279182,Low_spent_Medium_value_payments,26,31,11.0,2253.95,Standard,49967.01,1
6,Yes,207,6,27,24.87,4091.9175,5,135.92568154608836,14,156.00331166279182,!@9#%8,26,31,11.0,2253.95,Standard,49967.01,1
6,Yes,208,6,27,16.87,4091.9175,5,59.49541612485746,10,156.00331166279182,High_spent_Medium_value_payments,26,31,12.0,2253.95,Missing,49967.01,1
5,Yes,149,9,57,17.25,3224.935,9,198.9967507987873,21,133.47084524343262,Low_spent_Medium_value_payments,14,16,10.0,3119.6,Bad,39887.22,1
5,Yes,150,9,59,11.25,3224.935,9,153.2707254403229,3104,133.47084524343262,!@9#%8,14,16,6.0,3119.6,Missing,39887.22,1
5,Yes,151,9,57,17.25,3224.935,9,319.49237384558035,19,133.47084524343262,Low_spent_Small_value_payments,14,16,14.0,3119.6,Missing,39887.22,1
5,Missing,152,9,52,17.25,3224.935,9,135.92568154608836,14,133.47084524343262,Low_spent_Small_value_payments,14,16,14.0,3119.6,Bad,39887.22,1
5,Yes,153,9,54,17.25,3224.935,9,96.09548178258156,19,133.47084524343262,High_spent_Medium_value_payments,14,16,14.0,3119.6,Bad,39887.22,1
5,Yes,154,9,57,17.25,3224.935,9,123.95986963278526,18,133.47084524343262,High_spent_Medium_value_payments,14,16,14.0,3119.6,Missing,39887.22,1
5,Yes,155,9,57,17.25,3224.935,9,111.66780745430752,19,133.47084524343262,High_spent_Small_value_payments,14,16,14.0,3119.6,Bad,39887.22,1
-100,Missing,156,9,57,17.25,3224.935,9,145.9405485815745,22,133.47084524343262,High_spent_Small_value_payments,14,16,14.0,3119.6,Bad,39887.22,0
8,Missing,152,8,62,5.51,1012.48,5,31.28654275744608,18,81.71265500803955,Low_spent_Medium_value_payments,44,21,6.0,4071.62,Missing,14129.76,1
8,Yes,153,8,65,5.51,1012.48,5,112.36144980518104,14,81.71265500803955,Low_spent_Small_value_payments,44,21,6.0,4071.62,Missing,14129.76,1
8,Yes,154,8,62,5.51,3093.745000000001,5,24.67934850830756,21,81.71265500803955,High_spent_Medium_value_payments,44,21,6.0,4071.62,Missing,14129.76,1
8,Yes,219,8,62,12.51,1012.48,5,135.92568154608836,21,81.71265500803955,Low_spent_Small_value_payments,44,21,6.0,4071.62,Bad,2592822.0,1
8,Yes,156,8,62,5.51,1012.48,5,47.310783361453154,18,81.71265500803955,Low_spent_Medium_value_payments,44,21,6.0,4071.62,Missing,14129.76,1
8,Yes,157,8,64,-1.4900000000000002,3093.745000000001,5,105.30296781645772,14,70.97506654794734,Low_spent_Small_value_payments,44,21,6.0,4071.62,Bad,14129.76,1
8,Missing,158,8,62,5.51,1023.2175884600924,5,33.37622925667589,18,70.97506654794734,High_spent_Medium_value_payments,44,21,6.0,4071.62,Bad,14129.76,1
0,No,329,4,15,12.92,10416.026666666668,3,874.7145584645815,8,0.0,Low_spent_Medium_value_payments,43,11,3.0,1154.46,Good,123732.32,0
-100,No,330,4,15,11.92,10416.026666666668,3,532.1607307325081,8,0.0,Low_spent_Medium_value_payments,43,11,3.0,1154.46,Good,123732.32,0
0,No,331,4,15,11.92,10416.026666666668,3,129.18127278942734,14,0.0,High_spent_Medium_value_payments,43,11,3.0,1154.46,Good,123732.32,0
0,No,332,4,15,11.92,10416.026666666668,3,96.70297297216996,8,0.0,High_spent_Large_value_payments,43,11,3.0,1154.46,Missing,123732.32,0
0,No,333,4,18,13.92,10416.026666666668,3,170.8514935058887,8,0.0,High_spent_Medium_value_payments,43,11,3.0,1154.46,Good,123732.32,0
0,No,334,4,15,8.92,10416.026666666668,3,589.8279399082364,8,0.0,Low_spent_Medium_value_payments,43,11,6.0,1154.46,Good,123732.32,0
7,Yes,136,6,8,15.06,1654.615,514,135.92568154608836,13,57.35116518894053,Low_spent_Small_value_payments,36,7,6.0,2431.64,Missing,17251.38,0
7,Yes,139,6,10,15.06,1654.615,3,169.3026601007154,15,57.35116518894053,Low_spent_Small_value_payments,37,7,6.0,2431.64,Standard,17251.38,0
7,Yes,141,6,5,15.06,1654.615,3,54.07668313620942,15,57.35116518894053,Low_spent_Medium_value_payments,37,7,10.0,2431.64,Standard,17251.38,0
7,Yes,142,6,8,15.06,1654.615,3,93.28420494099647,15,57.35116518894053,Low_spent_Small_value_payments,37,7,6.0,2431.64,Standard,17251.38,0
7,Yes,219,6,3,15.06,3093.745000000001,3,23.472604725994863,15,57.35116518894053,High_spent_Large_value_payments,37,7,10.0,2431.64,Standard,17251.38,0
4,No,219,8,14,5.79,3132.524166666666,7,121.40837593388024,19,81441.0,Low_spent_Small_value_payments,22,6,4.0,125.25,Standard,36822.29,0
